date,aaci,aaci.ma,region
1985-03,3.61111111111111,1.54444444444444,Southern Cross
1985-04,-5.38888888888889,1.39444444444444,Southern Cross
1985-05,2.61111111111111,1.54444444444444,Southern Cross
1985-06,-1.38888888888889,1.47777777777778,Southern Cross
1985-07,1.61111111111111,1.62777777777778,Southern Cross
1985-08,1.61111111111111,1.67777777777778,Southern Cross
1985-09,3.61111111111111,1.77777777777778,Southern Cross
1985-10,1.61111111111111,1.76111111111111,Southern Cross
1985-11,1.61111111111111,1.81111111111111,Southern Cross
1985-12,2.61111111111111,1.87777777777778,Southern Cross
1986-01,-6.38888888888889,1.64444444444444,Southern Cross
1986-02,1.61111111111111,1.62777777777778,Southern Cross
1986-03,10.6111111111111,1.74444444444444,Southern Cross
1986-04,-4.38888888888889,1.67777777777778,Southern Cross
1986-05,-3.38888888888889,1.61111111111111,Southern Cross
1986-06,-3.38888888888889,1.42777777777778,Southern Cross
1986-07,-1.38888888888889,1.34444444444444,Southern Cross
1986-08,2.61111111111111,1.29444444444444,Southern Cross
1986-09,-5.38888888888889,1.16111111111111,Southern Cross
1986-10,1.61111111111111,1.11111111111111,Southern Cross
1986-11,2.61111111111111,0.961111111111111,Southern Cross
1986-12,6.61111111111111,1.06111111111111,Southern Cross
1987-01,7.61111111111111,0.994444444444444,Southern Cross
1987-02,-2.38888888888889,0.961111111111111,Southern Cross
1987-03,-1.38888888888889,0.861111111111111,Southern Cross
1987-04,0.611111111111111,0.911111111111111,Southern Cross
1987-05,4.61111111111111,1.07777777777778,Southern Cross
1987-06,-4.38888888888889,1.01111111111111,Southern Cross
1987-07,0.611111111111111,1.01111111111111,Southern Cross
1987-08,4.61111111111111,0.944444444444444,Southern Cross
1987-09,4.61111111111111,0.977777777777778,Southern Cross
1987-10,3.61111111111111,0.927777777777777,Southern Cross
1987-11,-0.388888888888889,0.827777777777777,Southern Cross
1987-12,7.61111111111111,0.927777777777777,Southern Cross
1988-01,-4.38888888888889,0.894444444444444,Southern Cross
1988-02,-6.38888888888889,0.827777777777777,Southern Cross
1988-03,4.61111111111111,1.09444444444444,Southern Cross
1988-04,-5.38888888888889,1.11111111111111,Southern Cross
1988-05,6.61111111111111,1.21111111111111,Southern Cross
1988-06,-3.38888888888889,1.16111111111111,Southern Cross
1988-07,5.61111111111111,1.21111111111111,Southern Cross
1988-08,-0.388888888888889,1.16111111111111,Southern Cross
1988-09,-2.38888888888889,0.961111111111111,Southern Cross
1988-10,8.61111111111111,1.12777777777778,Southern Cross
1988-11,1.61111111111111,1.09444444444444,Southern Cross
1988-12,18.6111111111111,1.29444444444444,Southern Cross
